wavelength_um,A_B0_theta_plus,A_B0_theta_minus,A_B3_theta_plus,A_B3_theta_minus,A_B6_theta_plus,A_B6_theta_minus
19.0625,0.9798434013527179,0.9798434013527179,0.9785714772823995,0.9453082707538807,0.9631671319588355,0.933474726297237
19.075,0.9798280902526487,0.9798280902526487,0.9791145757103066,0.9483870582669227,0.9649174123567393,0.9415648163545617
19.0875,0.9800085220431743,0.9800085220431743,0.9800107388694076,0.9516370166333081,0.9660844399475115,0.9495434804608673
19.1,0.9804666663961523,0.9804666663961523,0.9812049481541641,0.9551604970180894,0.9666275179472268,0.9571669895113164
19.1125,0.9812670702700356,0.9812670702700356,0.9826004101147771,0.9590185557932436,0.9665672512892054,0.9641790896933933
19.125,0.9824409020131101,0.9824409020131101,0.9840650988534908,0.9632127285832609,0.9659750726461351,0.9703498165428155
19.1375,0.9839725838116549,0.9839725838116549,0.9854462241038964,0.9676749624511619,0.9649547856331592,0.9755086173762945
19.15,0.9857936186424331,0.9857936186424331,0.9865904018309469,0.9722702334167187,0.9636218419984562,0.9795643654795603
19.1625,0.9877862107382525,0.9877862107382525,0.9873654899774459,0.9768125394729229,0.9620854586056269,0.9825091376230729
19.175,0.9897967653875215,0.9897967653875215,0.9876791490817198,0.9810913715220321,0.9604364442313488,0.9844077161893391
19.1875,0.9916569203545939,0.9916569203545939,0.9874897646053465,0.9849030871339665,0.9587410658264198,0.9853783994821245
19.2,0.9932078364321765,0.9932078364321765,0.9868074603491164,0.9880803239766238,0.9570395005111717,0.9855715081942236
19.2125,0.9943225188687225,0.9943225188687225,0.9856858298589889,0.9905131383389691,0.955346794796849,0.9851502541840849
19.225,0.9949213736586991,0.9949213736586991,0.9842075348267968,0.9921579998376211,0.953654625117206,0.9842758396265124
19.2375,0.9949780838405556,0.9949780838405556,0.9824680651815756,0.9930343786343739,0.9519331064768923,0.983096318534555
19.25,0.9945156642222177,0.9945156642222177,0.9805614572979742,0.9932120222513589,0.9501329813097164,0.9817377391787027
19.2625,0.9935951716538386,0.9935951716538386,0.9785701435584612,0.9927938118385419,0.9481893132122166,0.9802964247069169
19.275,0.9923010070888101,0.9923010070888101,0.9765592432866509,0.9918988433594268,0.9460278971658347,0.9788323692546749
19.2875,0.9907266401295903,0.9907266401295903,0.974574237349464,0.9906486450023003,0.9435747097758144,0.9773648056679866
19.3,0.9889632671340155,0.9889632671340155,0.9726404177497617,0.9891572907602438,0.9407670765298911,0.9758713549359412
19.3125,0.9870921693577205,0.9870921693577205,0.9707627191040322,0.9875245484482275,0.9375637587898016,0.9742916064289572
19.325,0.9851801147888638,0.9851801147888638,0.9689252815042012,0.9858305765382425,0.9339510531037425,0.9725349013845428
19.3375,0.9832764535426466,0.9832764535426466,0.967091065659908,0.9841310493467483,0.9299436165076407,0.9704911709454291
19.35,0.9814106442955454,0.9814106442955454,0.9652026936649617,0.9824526012904983,0.9255810419966969,0.9680433471503379
19.3625,0.9795896439429979,0.9795896439429979,0.9631860004669338,0.98078958159287,0.9209226093237586,0.9650800600916755
19.375,0.9777955874437964,0.9777955874437964,0.960957182062511,0.9791036753359099,0.9160424212649211,0.9615076861515849
19.3875,0.9759850512407392,0.9759850512407392,0.9584329514210651,0.9773275648453097,0.9110259017857891,0.957261007624131
19.4,0.9740914310108418,0.9740914310108418,0.9555414926256467,0.9753726108398634,0.9059674412791155,0.9523117351094247
19.4125,0.97203124481891,0.97203124481891,0.9522313569121603,0.973139223518411,0.9009684365380616,0.9466740965778754
19.425,0.9697137085955652,0.9697137085955655,0.9484763472045824,0.9705279529200281,0.8961350651467517,0.9404068115251834
19.4375,0.9670515517875775,0.9670515517875775,0.9442762848826858,0.9674496164599139,0.8915755232151927,0.9336111341583966
19.45,0.9639706542244181,0.9639706542244181,0.9396550618513625,0.9638336026090514,0.887396834803852,0.9264252010866278
19.4625,0.9604169008138567,0.9604169008138567,0.9346577356754843,0.9596342180776974,0.8837015583099297,0.9190154875401184
19.475,0.9563600043160542,0.9563600043160542,0.9293477984460767,0.9548352305798857,0.8805847514801037,0.9115665808318787
19.4875,0.9517950335945952,0.9517950335945952,0.923804859776996,0.9494526616889717,0.8781314647215972,0.9042706087215543
19.5,0.9467425889318907,0.9467425889318907,0.9181224070480188,0.9435356810018317,0.8764148810229341,0.8973175054683288
19.5125,0.9412481941883086,0.9412481941883086,0.9124051941962952,0.9371653835569005,0.8754950664456264,0.8908869389814918
19.525,0.9353809871060641,0.9353809871060641,0.9067660161613182,0.9304513780827723,0.8754181714240348,0.8851422777296069
19.5375,0.929231513595908,0.929231513595908,0.9013219260642706,0.9235264101154956,0.8762158427025631,0.8802265554255919
19.55,0.9229084469544746,0.9229084469544746,0.8961901842573562,0.9165395595856795,0.8779045682191766,0.8762600646445791
19.5625,0.9165342611560168,0.9165342611560168,0.8914843249051138,0.9096487654511315,0.880484678943492,0.8733390026053452
19.575,0.9102401393536387,0.9102401393536387,0.8873106922388699,0.9030134757214991,0.8839387755666781,0.8715344987067821
19.5875,0.9041605771844671,0.9041605771844671,0.8837656786025357,0.8967881023997523,0.8882294522139851,0.8708913637368566
19.6,0.8984281911520584,0.8984281911520584,0.8809337418731608,0.891116729195142,0.8932963918770509,0.8714260233158181
19.6125,0.8931691694589411,0.8931691694589411,0.8788861327427718,0.8861292457560487,0.8990532590903034,0.8731233757976022
19.625,0.8884996466499163,0.8884996466499163,0.8776801471316705,0.8819388272608315,0.9053853430308678,0.8759328177855205
19.6375,0.8845230960481919,0.8845230960481919,0.8773586435478515,0.8786404800854164,0.9121495424688282,0.8797644565593631
19.65,0.8813286587947499,0.8813286587947499,0.8779495269177782,0.8763102449598876,0.9191787731698728,0.8844874968216314
19.6625,0.8789901914053342,0.8789901914053342,0.8794648946374996,0.8750045835614761,0.9262927211527617,0.8899336041370008
19.675,0.8775657231524415,0.8775657231524415,0.8818995697957172,0.874759464693639,0.9333154837056374,0.8959080485021129
19.6875,0.8770969665953581,0.8770969665953581,0.8852288291850781,0.8755887159664341,0.9400978357569775,0.9022098490306301
19.7,0.8776085131432386,0.8776085131432386,0.8894053103965973,0.8774813455941162,0.9465384110626119,0.9086586757794184
19.7125,0.8791063728888409,0.8791063728888409,0.8943554112743998,0.880397826570204,0.9525959254390234,0.9151218549592051
19.725,0.881575605280552,0.881575605280552,0.8999760227784117,0.8842658455136859,0.9582858707002855,0.9215319019796382
19.7375,0.884976981541146,0.884976981541146,0.9061331270652637,0.888976778321889,0.9636604472108009,0.927886351348265
19.75,0.8892429880870689,0.8892429880870689,0.9126644247622756,0.8943850366939402,0.9687775731731091,0.9342279572106141
19.7625,0.8942740744344108,0.8942740744344108,0.9193882541654962,0.900313035248289,0.9736695245778376,0.9406116389713683
19.775,0.8999368242199306,0.8999368242199306,0.9261200098528397,0.9065641890683955,0.9783213566944478,0.9470698851014862
19.7875,0.9060664306176337,0.9060664306176337,0.9326946953837458,0.9129444009037804,0.9826644533095971,0.9535877267474987
19.8,0.912475961275601,0.912475961275601,0.9389906561097845,0.9192888784636498,0.9865846002649586,0.9600930874573289
19.8125,0.9189737366060188,0.9189737366060188,0.9449466497020408,0.9254870439716357,0.9899399031083855,0.9664620848258328
19.825,0.9253873523888798,0.9253873523888798,0.9505645553475401,0.9314962354244083,0.9925826646225431,0.9725347510607837
19.8375,0.9315890299764971,0.9315890299764971,0.955894418045557,0.9373372235676709,0.9943802627982443,0.9781354070338609
19.85,0.9375139414607244,0.9375139414607244,0.9610056167908894,0.9430712804048482,0.9952318686195902,0.9830927354130932
19.8625,0.9431634080056979,0.9431634080056979,0.9659538077774414,0.9487662784020957,0.9950796103281659,0.9872563590445952
19.875,0.9485896124593587,0.9485896124593587,0.9707544722645369,0.954463471367327,0.9939141028777271,0.9905086858798853
19.8875,0.9538659152304516,0.9538659152304516,0.9753701474748738,0.9601550406188721,0.9917749632966119,0.9927723695544515
19.9,0.959052826152673,0.959052826152673,0.9797125518860269,0.9657769528927621,0.9887470245811707,0.9940144289537254
19.9125,0.9641706865431822,0.9641706865431822,0.9836561193546663,0.9712158577255027,0.9849526660781106,0.9942476693883314
19.925,0.9691861320498569,0.9691861320498569,0.9870574765007402,0.9763252669890888,0.9805404371246891,0.9935290364458621
19.9375,0.9740134597435749,0.9740134597435749,0.9897757595941202,0.9809455075470241,0.9756703526414731,0.9919538487407394
19.95,0.9785274004470491,0.9785274004470491,0.9916901967754013,0.9849229499415327,0.9704969204173798,0.9896451500581037
19.9625,0.9825819140431711,0.9825819140431711,0.9927131054498213,0.98812570625532,0.9651518111877438,0.9867386060264471
19.975,0.9860300102790952,0.9860300102790952,0.9927978717957349,0.990454697092897,0.9597287445676361,0.9833648473543114
19.9875,0.9887410868795533,0.9887410868795533,0.9919423667505416,0.9918503237598679,0.9542734446909934,0.9796323379228559
20.0,0.990613965432364,0.990613965432364,0.9901885037346986,0.992295611599323,0.9487813104743592,0.9756143731311494
20.0125,0.9915852328807732,0.9915852328807732,0.9876183474382079,0.9918164640538597,0.943204505566385,0.9713434680898695
20.025,0.9916334093784561,0.9916334093784561,0.984346731498034,0.9904789111937297,0.9374681929553552,0.9668149621894698
20.0375,0.9907796868170441,0.9907796868170442,0.9805102442854977,0.9883826663385766,0.9314927611117383,0.9619991732884194
20.05,0.9890855803938327,0.9890855803938327,0.9762529369383414,0.9856504857459871,0.9252162087256384,0.9568585714675603
20.0625,0.9866472519103165,0.9866472519103165,0.9717100044729022,0.982413755745609,0.9186100719015308,0.9513645422655861
20.075,0.9835860858003677,0.9835860858003677,0.9669915864371964,0.9787959542409232,0.9116843592591427,0.945508533824855
20.0875,0.9800356047966522,0.9800356047966522,0.9621694275081881,0.9748966591452732,0.9044810406871707,0.9393047246222319
20.1,0.9761257932256617,0.9761257932256617,0.9572692941679293,0.9707793134471541,0.8970594910535368,0.9327845234988907
20.1125,0.9719669104393281,0.9719669104393281,0.9522715964402032,0.9664658138725246,0.8894790678748257,0.9259856325316285
20.125,0.967635585112061,0.967635585112061,0.9471213080357918,0.9619399203709963,0.8817834494072755,0.9189392617466381
20.1375,0.9631662114989513,0.9631662114989513,0.9417458638199669,0.9571593388294585,0.8739895427242614,0.9116586194408624
20.15,0.9585502359290615,0.9585502359290615,0.9360768142529385,0.9520735235171783,0.8660819525056486,0.9041307616615764
20.1625,0.953744538868225,0.953744538868225,0.9300690686960336,0.9466419722100647,0.858012845262484,0.8963128969192883
20.175,0.9486876991742104,0.9486876991742104,0.9237120039973681,0.9408474211865915,0.8497065507088374,0.8881335425399607
20.1875,0.9433201048883527,0.9433201048883527,0.9170296840696575,0.9347003257260156,0.8410680825655417,0.8794984376355734
20.2,0.9376020487104934,0.9376020487104934,0.9100713831876104,0.9282343100512415,0.8319946097399846,0.8703006488495069
20.2125,0.9315244151447324,0.9315244151447324,0.9028964512178178,0.9214951427809832,0.822388616778026,0.8604337435788902
20.225,0.9251093510032812,0.9251093510032812,0.8955582322508993,0.9145270602741629,0.8121711172645262,0.8498062937326871
20.2375,0.9184019322257443,0.9184019322257443,0.8880906546266043,0.9073599200494279,0.8012930269593849,0.8383555029481042
20.25,0.9114564301814614,0.9114564301814614,0.8804993971063825,0.8999995019302217,0.7897428914359691,0.8260576686594302
20.2625,0.9043214270364707,0.9043214270364707,0.8727581377934849,0.8924220944669243,0.7775497122877678,0.812933657531451
20.275,0.8970271153580447,0.8970271153580447,0.8648096277502834,0.8845737025223351,0.7647805440707147,0.7990485431066983
20.2875,0.8895766451348892,0.8895766451348892,0.8565710424474056,0.8763737701309053,0.7515335742103579,0.7845057609848214
20.3,0.8819421584109656,0.8819421584109656,0.8479429340649551,0.8677230161350389,0.7379282194806933,0.7694372009053172
20.3125,0.8740654534579191,0.8740654534579191,0.8388208945262501,0.8585146272649562,0.7240941380023944,0.7539912624084109
20.325,0.8658629140491984,0.8658629140491984,0.8291086762482094,0.848647576091302,0.7101609194384897,0.7383209351569109
20.3375,0.8572341521954644,0.8572341521954644,0.818731112827344,0.8380403246273018,0.6962497140982621,0.722573527576522
20.35,0.848073536535396,0.848073536535396,0.8076449498889333,0.8266428498067836,0.6824674177510033,0.7068829900057241
20.3625,0.8382833624792743,0.8382833624792743,0.7958458447443414,0.8144450052825039,0.6689034468631189,0.6913651016206518
20.375,0.827786976352496,0.827786976352496,0.7833704014688659,0.8014798158709397,0.6556287373486807,0.676115276033098
20.3875,0.8165399083484093,0.8165399083484093,0.7702930579487616,0.7878212842334137,0.6426964043587065,0.6612084471213778
20.4,0.804537204854515,0.804537204854515,0.7567186528972146,0.773577389293312,0.6301434732187651,0.6467004024233216
20.4125,0.7918157584594676,0.7918157584594676,0.7427722570732392,0.7588798298515521,0.6179931694905659,0.6326299749403498
20.425,0.7784513955492628,0.7784513955492628,0.7285881472219771,0.7438724715416414,0.6062573800942619,0.6190216194073209
20.4375,0.7645515144040198,0.7645515144040198,0.7142996161790611,0.7287003426334882,0.5949390254985978,0.60588803454144
20.45,0.7502448499010331,0.7502448499010331,0.7000307959488336,0.7135005294155722,0.5840341920978466,0.593232617014241
20.4625,0.7356702614608538,0.7356702614608538,0.6858910405572604,0.6983956698205017,0.5735339556608149,0.5810516315917121
20.475,0.7209662750656949,0.7209662750656949,0.6719718611285549,0.6834901420226501,0.56342588172308,0.569336052248784
20.4875,0.7062626021105954,0.7062626021105954,0.6583460314806797,0.6688686173620267,0.553695221794322,0.5580730744191134
20.5,0.6916742253884458,0.6916742253884458,0.6450683061304574,0.6545964259334652,0.5443258411652242,0.5472473245432659
20.5125,0.6772980777502207,0.6772980777502207,0.6321771743831706,0.6407211353561143,0.5353009203037546,0.5368418054764205
20.525,0.6632119509034065,0.6632119509034065,0.6196971535314219,0.6272748079918323,0.5266034715538437,0.5268386199455546
20.5375,0.6494750820730523,0.6494750820730523,0.6076412453448683,0.6142765199642388,0.518216709094488,0.517219512722011
20.55,0.636129837895855,0.636129837895855,0.5960133038687926,0.6017348532048302,0.5101243048517716,0.5079662680000225
20.5625,0.6232039881891716,0.6232039881891716,0.5848101677556621,0.5896501842836381,0.5023105574718403,0.49906099323802233
20.575,0.6107131809939109,0.6107131809939109,0.5740234892597441,0.5780166806759127,0.49476049621040025,0.4904863153809972
20.5875,0.5986633543733849,0.5986633543733849,0.5636412452875896,0.56682397554538,0.48745993697866086,0.4822255104418926
20.6,0.587052927435513,0.587052927435513,0.553648948083288,0.5560585300351444,0.4803955039066785,0.4742625831063384
20.6125,0.5758746943632923,0.5758746943632923,0.5440305898308209,0.5457047129630259,0.4735546266225085,0.4665823094015163
20.625,0.5651174008989355,0.5651174008989355,0.5347693617975473,0.53574563701493,0.46692552092563183,0.4591702525071391
20.6375,0.5547670170171588,0.5547670170171588,0.5258481886470807,0.5261637923387358,0.4604971585624127,0.4520127594094402
20.65,0.544807737853512,0.544807737853512,0.5172501151128268,0.5169415160324383,0.4542592302886703,0.44509694422722196
20.6625,0.5352227525004136,0.5352227525004136,0.5089585772437606,0.5080613315419567,0.4482021052461336,0.4384106625748927
20.675,0.525994821082452,0.525994821082452,0.5009575850776092,0.4995061867907337,0.4423167888022043,0.4319424802021376
20.6875,0.5171066975939309,0.5171066975939309,0.4932318385154626,0.4912596147389653,0.43659488035244653,0.42568163828471256
20.7,0.508541431278498,0.508541431278498,0.48576679367058717,0.48330583541673666,0.43102853209778597,0.4196180170878888
20.7125,0.5002825741051974,0.5002825741051974,0.47854869315845894,0.4756298144652258,0.42561040945747364,0.41374209922769967
20.725,0.492314316840385,0.492314316840385,0.4715645706714092,0.46821728988157646,0.42033365352009644,0.4080449333876444
20.7375,0.4846215716877644,0.4846215716877644,0.4648022376798565,0.4610547759497993,0.4151918457525093,0.40251809907147157
20.75,0.47719001560300595,0.47719001560300595,0.45825025813102827,0.4541295511814613,0.4101789750569074,0.3971536727712967
20.7625,0.47000610518601454,0.47000610518601454,0.45189791548835656,0.4474296353935606,0.40528940717679807,0.3919441957817302
20.775,0.4630570714798365,0.4630570714798365,0.44573517528063317,0.44094375973448924,0.40051785639389587,0.3868826437831542
20.7875,0.4563309009597891,0.4563309009597891,0.4397526454404049,0.4346613324604962,0.3958593594177645,0.38196239824185674
