wavelength_um,wavelength_nm,theta_plus_deg,theta_minus_deg,phi_deg,harmonics,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,emissivity_reverse_channel,eta,conservation_plus,conservation_minus
16.6772000000,16677.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9342304489,0.0000000000,0.0657695511,0.9668227236,0.0000000000,0.0331772764,0.0331772764,0.0657695511,0.0325922747,1.0000000000,1.0000000000
16.6784000000,16678.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9331525284,0.0000000000,0.0668474716,0.9667229226,0.0000000000,0.0332770774,0.0332770774,0.0668474716,0.0335703942,1.0000000000,1.0000000000
16.6796000000,16679.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9320308051,0.0000000000,0.0679691949,0.9666209775,0.0000000000,0.0333790225,0.0333790225,0.0679691949,0.0345901724,1.0000000000,1.0000000000
16.6808000000,16680.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9308629877,0.0000000000,0.0691370123,0.9665168429,0.0000000000,0.0334831571,0.0334831571,0.0691370123,0.0356538551,1.0000000000,1.0000000000
16.6820000000,16682.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9296466358,0.0000000000,0.0703533642,0.9664104717,0.0000000000,0.0335895283,0.0335895283,0.0703533642,0.0367638359,1.0000000000,1.0000000000
16.6832000000,16683.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9283791479,0.0000000000,0.0716208521,0.9663018161,0.0000000000,0.0336981839,0.0336981839,0.0716208521,0.0379226681,1.0000000000,1.0000000000
16.6844000000,16684.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9270577493,0.0000000000,0.0729422507,0.9661908264,0.0000000000,0.0338091736,0.0338091736,0.0729422507,0.0391330771,1.0000000000,1.0000000000
16.6856000000,16685.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9256794777,0.0000000000,0.0743205223,0.9660774519,0.0000000000,0.0339225481,0.0339225481,0.0743205223,0.0403979741,1.0000000000,1.0000000000
16.6868000000,16686.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9242411691,0.0000000000,0.0757588309,0.9659616402,0.0000000000,0.0340383598,0.0340383598,0.0757588309,0.0417204711,1.0000000000,1.0000000000
16.6880000000,16688.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9227394406,0.0000000000,0.0772605594,0.9658433377,0.0000000000,0.0341566623,0.0341566623,0.0772605594,0.0431038971,1.0000000000,1.0000000000
16.6892000000,16689.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9211706730,0.0000000000,0.0788293270,0.9657224891,0.0000000000,0.0342775109,0.0342775109,0.0788293270,0.0445518161,1.0000000000,1.0000000000
16.6904000000,16690.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9195309910,0.0000000000,0.0804690090,0.9655990375,0.0000000000,0.0344009625,0.0344009625,0.0804690090,0.0460680465,1.0000000000,1.0000000000
16.6916000000,16691.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9178162418,0.0000000000,0.0821837582,0.9654729244,0.0000000000,0.0345270756,0.0345270756,0.0821837582,0.0476566826,1.0000000000,1.0000000000
16.6928000000,16692.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9160219719,0.0000000000,0.0839780281,0.9653440896,0.0000000000,0.0346559104,0.0346559104,0.0839780281,0.0493221177,1.0000000000,1.0000000000
16.6940000000,16694.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9141434010,0.0000000000,0.0858565990,0.9652124713,0.0000000000,0.0347875287,0.0347875287,0.0858565990,0.0510690703,1.0000000000,1.0000000000
16.6952000000,16695.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9121753938,0.0000000000,0.0878246062,0.9650780057,0.0000000000,0.0349219943,0.0349219943,0.0878246062,0.0529026118,1.0000000000,1.0000000000
16.6964000000,16696.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9101124294,0.0000000000,0.0898875706,0.9649406271,0.0000000000,0.0350593729,0.0350593729,0.0898875706,0.0548281977,1.0000000000,1.0000000000
16.6976000000,16697.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9079485665,0.0000000000,0.0920514335,0.9648002681,0.0000000000,0.0351997319,0.0351997319,0.0920514335,0.0568517016,1.0000000000,1.0000000000
16.6988000000,16698.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9056774065,0.0000000000,0.0943225935,0.9646568591,0.0000000000,0.0353431409,0.0353431409,0.0943225935,0.0589794526,1.0000000000,1.0000000000
16.7000000000,16700.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9032920518,0.0000000000,0.0967079482,0.9645103284,0.0000000000,0.0354896716,0.0354896716,0.0967079482,0.0612182766,1.0000000000,1.0000000000
16.7012000000,16701.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.9007850605,0.0000000000,0.0992149395,0.9643606023,0.0000000000,0.0356393977,0.0356393977,0.0992149395,0.0635755417,1.0000000000,1.0000000000
16.7024000000,16702.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8981483963,0.0000000000,0.1018516037,0.9642076047,0.0000000000,0.0357923953,0.0357923953,0.1018516037,0.0660592084,1.0000000000,1.0000000000
16.7036000000,16703.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8953733727,0.0000000000,0.1046266273,0.9640512574,0.0000000000,0.0359487426,0.0359487426,0.1046266273,0.0686778847,1.0000000000,1.0000000000
16.7048000000,16704.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8924505926,0.0000000000,0.1075494074,0.9638914796,0.0000000000,0.0361085204,0.0361085204,0.1075494074,0.0714408870,1.0000000000,1.0000000000
16.7060000000,16706.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8893698802,0.0000000000,0.1106301198,0.9637281882,0.0000000000,0.0362718118,0.0362718118,0.1106301198,0.0743583079,1.0000000000,1.0000000000
16.7072000000,16707.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8861202068,0.0000000000,0.1138797932,0.9635612972,0.0000000000,0.0364387028,0.0364387028,0.1138797932,0.0774410904,1.0000000000,1.0000000000
16.7084000000,16708.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8826896082,0.0000000000,0.1173103918,0.9633907185,0.0000000000,0.0366092815,0.0366092815,0.1173103918,0.0807011102,1.0000000000,1.0000000000
16.7096000000,16709.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8790650938,0.0000000000,0.1209349062,0.9632163606,0.0000000000,0.0367836394,0.0367836394,0.1209349062,0.0841512667,1.0000000000,1.0000000000
16.7108000000,16710.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8752325456,0.0000000000,0.1247674544,0.9630381295,0.0000000000,0.0369618705,0.0369618705,0.1247674544,0.0878055839,1.0000000000,1.0000000000
16.7120000000,16712.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8711766068,0.0000000000,0.1288233932,0.9628559283,0.0000000000,0.0371440717,0.0371440717,0.1288233932,0.0916793214,1.0000000000,1.0000000000
16.7132000000,16713.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8668805589,0.0000000000,0.1331194411,0.9626696566,0.0000000000,0.0373303434,0.0373303434,0.1331194411,0.0957890977,1.0000000000,1.0000000000
16.7144000000,16714.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8623261851,0.0000000000,0.1376738149,0.9624792113,0.0000000000,0.0375207887,0.0375207887,0.1376738149,0.1001530262,1.0000000000,1.0000000000
16.7156000000,16715.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8574936205,0.0000000000,0.1425063795,0.9622844856,0.0000000000,0.0377155144,0.0377155144,0.1425063795,0.1047908650,1.0000000000,1.0000000000
16.7168000000,16716.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8523611858,0.0000000000,0.1476388142,0.9620853692,0.0000000000,0.0379146308,0.0379146308,0.1476388142,0.1097241835,1.0000000000,1.0000000000
16.7180000000,16718.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8469052047,0.0000000000,0.1530947953,0.9618817486,0.0000000000,0.0381182514,0.0381182514,0.1530947953,0.1149765439,1.0000000000,1.0000000000
16.7192000000,16719.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8410998033,0.0000000000,0.1589001967,0.9616735062,0.0000000000,0.0383264938,0.0383264938,0.1589001967,0.1205737029,1.0000000000,1.0000000000
16.7204000000,16720.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8349166895,0.0000000000,0.1650833105,0.9614605207,0.0000000000,0.0385394793,0.0385394793,0.1650833105,0.1265438312,1.0000000000,1.0000000000
16.7216000000,16721.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8283249120,0.0000000000,0.1716750880,0.9612426666,0.0000000000,0.0387573334,0.0387573334,0.1716750880,0.1329177546,1.0000000000,1.0000000000
16.7228000000,16722.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8212905987,0.0000000000,0.1787094013,0.9610198143,0.0000000000,0.0389801857,0.0389801857,0.1787094013,0.1397292156,1.0000000000,1.0000000000
16.7240000000,16724.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8137766721,0.0000000000,0.1862233279,0.9607918299,0.0000000000,0.0392081701,0.0392081701,0.1862233279,0.1470151578,1.0000000000,1.0000000000
16.7252000000,16725.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8057425451,0.0000000000,0.1942574549,0.9605585749,0.0000000000,0.0394414251,0.0394414251,0.1942574549,0.1548160299,1.0000000000,1.0000000000
16.7264000000,16726.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7971437954,0.0000000000,0.2028562046,0.9603199061,0.0000000000,0.0396800939,0.0396800939,0.2028562046,0.1631761106,1.0000000000,1.0000000000
16.7276000000,16727.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7879318249,0.0000000000,0.2120681751,0.9600756752,0.0000000000,0.0399243248,0.0399243248,0.2120681751,0.1721438503,1.0000000000,1.0000000000
16.7288000000,16728.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7780535058,0.0000000000,0.2219464942,0.9598257290,0.0000000000,0.0401742710,0.0401742710,0.2219464942,0.1817722232,1.0000000000,1.0000000000
16.7300000000,16730.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7674508256,0.0000000000,0.2325491744,0.9595699090,0.0000000000,0.0404300910,0.0404300910,0.2325491744,0.1921190834,1.0000000000,1.0000000000
16.7312000000,16731.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7560605392,0.0000000000,0.2439394608,0.9593080509,0.0000000000,0.0406919491,0.0406919491,0.2439394608,0.2032475117,1.0000000000,1.0000000000
16.7324000000,16732.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7438138501,0.0000000000,0.2561861499,0.9590399847,0.0000000000,0.0409600153,0.0409600153,0.2561861499,0.2152261346,1.0000000000,1.0000000000
16.7336000000,16733.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7306361443,0.0000000000,0.2693638557,0.9587655346,0.0000000000,0.0412344654,0.0412344654,0.2693638557,0.2281293904,1.0000000000,1.0000000000
16.7348000000,16734.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7164468131,0.0000000000,0.2835531869,0.9584845183,0.0000000000,0.0415154817,0.0415154817,0.2835531869,0.2420377052,1.0000000000,1.0000000000
16.7360000000,16736.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7011592155,0.0000000000,0.2988407845,0.9581967469,0.0000000000,0.0418032531,0.0418032531,0.2988407845,0.2570375314,1.0000000000,1.0000000000
16.7372000000,16737.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6846808463,0.0000000000,0.3153191537,0.9579020247,0.0000000000,0.0420979753,0.0420979753,0.3153191537,0.2732211784,1.0000000000,1.0000000000
16.7384000000,16738.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6669137992,0.0000000000,0.3330862008,0.9576001490,0.0000000000,0.0423998510,0.0423998510,0.3330862008,0.2906863498,1.0000000000,1.0000000000
16.7396000000,16739.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6477556444,0.0000000000,0.3522443556,0.9572909094,0.0000000000,0.0427090906,0.0427090906,0.3522443556,0.3095352651,1.0000000000,1.0000000000
16.7408000000,16740.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6271008715,0.0000000000,0.3728991285,0.9569740881,0.0000000000,0.0430259119,0.0430259119,0.3728991285,0.3298732166,1.0000000000,1.0000000000
16.7420000000,16742.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6048430944,0.0000000000,0.3951569056,0.9566494589,0.0000000000,0.0433505411,0.0433505411,0.3951569056,0.3518063645,1.0000000000,1.0000000000
16.7432000000,16743.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5808782585,0.0000000000,0.4191217415,0.9563167870,0.0000000000,0.0436832130,0.0436832130,0.4191217415,0.3754385285,1.0000000000,1.0000000000
16.7444000000,16744.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5551091453,0.0000000000,0.4448908547,0.9559758292,0.0000000000,0.0440241708,0.0440241708,0.4448908547,0.4008666839,1.0000000000,1.0000000000
16.7456000000,16745.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5274515139,0.0000000000,0.4725484861,0.9556263325,0.0000000000,0.0443736675,0.0443736675,0.4725484861,0.4281748186,1.0000000000,1.0000000000
16.7468000000,16746.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4978422565,0.0000000000,0.5021577435,0.9552680347,0.0000000000,0.0447319653,0.0447319653,0.5021577435,0.4574257783,1.0000000000,1.0000000000
16.7480000000,16748.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4662499444,0.0000000000,0.5337500556,0.9549006632,0.0000000000,0.0450993368,0.0450993368,0.5337500556,0.4886507188,1.0000000000,1.0000000000
16.7492000000,16749.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4326880864,0.0000000000,0.5673119136,0.9545239349,0.0000000000,0.0454760651,0.0454760651,0.5673119136,0.5218358484,1.0000000000,1.0000000000
16.7504000000,16750.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.3972312612,0.0000000000,0.6027687388,0.9541375555,0.0000000000,0.0458624445,0.0458624445,0.6027687388,0.5569062943,1.0000000000,1.0000000000
16.7516000000,16751.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.3600339800,0.0000000000,0.6399660200,0.9537412193,0.0000000000,0.0462587807,0.0462587807,0.6399660200,0.5937072393,1.0000000000,1.0000000000
16.7528000000,16752.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.3213516230,0.0000000000,0.6786483770,0.9533346083,0.0000000000,0.0466653917,0.0466653917,0.6786483770,0.6319829853,1.0000000000,1.0000000000
16.7540000000,16754.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2815620307,0.0000000000,0.7184379693,0.9529173919,0.0000000000,0.0470826081,0.0470826081,0.7184379693,0.6713553612,1.0000000000,1.0000000000
16.7552000000,16755.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2411853176,0.0000000000,0.7588146824,0.9524892260,0.0000000000,0.0475107740,0.0475107740,0.7588146824,0.7113039084,1.0000000000,1.0000000000
16.7564000000,16756.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2008982940,0.0000000000,0.7991017060,0.9520497528,0.0000000000,0.0479502472,0.0479502472,0.7991017060,0.7511514588,1.0000000000,1.0000000000
16.7576000000,16757.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.1615387553,0.0000000000,0.8384612447,0.9515985995,0.0000000000,0.0484014005,0.0484014005,0.8384612447,0.7900598442,1.0000000000,1.0000000000
16.7588000000,16758.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.1240942352,0.0000000000,0.8759057648,0.9511353783,0.0000000000,0.0488646217,0.0488646217,0.8759057648,0.8270411431,1.0000000000,1.0000000000
16.7600000000,16760.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0896701762,0.0000000000,0.9103298238,0.9506596851,0.0000000000,0.0493403149,0.0493403149,0.9103298238,0.8609895088,1.0000000000,1.0000000000
16.7612000000,16761.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0594344272,0.0000000000,0.9405655728,0.9501710988,0.0000000000,0.0498289012,0.0498289012,0.9405655728,0.8907366715,1.0000000000,1.0000000000
16.7624000000,16762.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0345388359,0.0000000000,0.9654611641,0.9496691806,0.0000000000,0.0503308194,0.0503308194,0.9654611641,0.9151303447,1.0000000000,1.0000000000
16.7636000000,16763.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0160241340,0.0000000000,0.9839758660,0.9491534733,0.0000000000,0.0508465267,0.0508465267,0.9839758660,0.9331293393,1.0000000000,1.0000000000
16.7648000000,16764.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0047200910,0.0000000000,0.9952799090,0.9486234997,0.0000000000,0.0513765003,0.0513765003,0.9952799090,0.9439034087,1.0000000000,1.0000000000
16.7660000000,16766.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0011570625,0.0000000000,0.9988429375,0.9480787622,0.0000000000,0.0519212378,0.0519212378,0.9988429375,0.9469216997,1.0000000000,1.0000000000
16.7672000000,16767.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0055055505,0.0000000000,0.9944944495,0.9475187416,0.0000000000,0.0524812584,0.0524812584,0.9944944495,0.9420131912,1.0000000000,1.0000000000
16.7684000000,16768.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0175561876,0.0000000000,0.9824438124,0.9469428958,0.0000000000,0.0530571042,0.0530571042,0.9824438124,0.9293867082,1.0000000000,1.0000000000
16.7696000000,16769.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0367444233,0.0000000000,0.9632555767,0.9463506587,0.0000000000,0.0536493413,0.0536493413,0.9632555767,0.9096062354,1.0000000000,1.0000000000
16.7708000000,16770.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0622146316,0.0000000000,0.9377853684,0.9457414390,0.0000000000,0.0542585610,0.0542585610,0.9377853684,0.8835268075,1.0000000000,1.0000000000
16.7720000000,16772.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.0929105586,0.0000000000,0.9070894414,0.9451146190,0.0000000000,0.0548853810,0.0548853810,0.9070894414,0.8522040604,1.0000000000,1.0000000000
16.7732000000,16773.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.1276753305,0.0000000000,0.8723246695,0.9444695526,0.0000000000,0.0555304474,0.0555304474,0.8723246695,0.8167942221,1.0000000000,1.0000000000
16.7744000000,16774.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.1653452071,0.0000000000,0.8346547929,0.9438055646,0.0000000000,0.0561944354,0.0561944354,0.8346547929,0.7784603575,1.0000000000,1.0000000000
16.7756000000,16775.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2048256944,0.0000000000,0.7951743056,0.9431219483,0.0000000000,0.0568780517,0.0568780517,0.7951743056,0.7382962540,1.0000000000,1.0000000000
16.7768000000,16776.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2451444542,0.0000000000,0.7548555458,0.9424179646,0.0000000000,0.0575820354,0.0575820354,0.7548555458,0.6972735104,1.0000000000,1.0000000000
16.7780000000,16778.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.2854807433,0.0000000000,0.7145192567,0.9416928393,0.0000000000,0.0583071607,0.0583071607,0.7145192567,0.6562120960,1.0000000000,1.0000000000
16.7792000000,16779.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.3251747675,0.0000000000,0.6748252325,0.9409457620,0.0000000000,0.0590542380,0.0590542380,0.6748252325,0.6157709945,1.0000000000,1.0000000000
16.7804000000,16780.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.3637220976,0.0000000000,0.6362779024,0.9401758835,0.0000000000,0.0598241165,0.0598241165,0.6362779024,0.5764537859,1.0000000000,1.0000000000
16.7816000000,16781.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4007585086,0.0000000000,0.5992414914,0.9393823138,0.0000000000,0.0606176862,0.0606176862,0.5992414914,0.5386238052,1.0000000000,1.0000000000
16.7828000000,16782.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4360398710,0.0000000000,0.5639601290,0.9385641198,0.0000000000,0.0614358802,0.0614358802,0.5639601290,0.5025242488,1.0000000000,1.0000000000
16.7840000000,16784.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.4694205734,0.0000000000,0.5305794266,0.9377203227,0.0000000000,0.0622796773,0.0622796773,0.5305794266,0.4682997493,1.0000000000,1.0000000000
16.7852000000,16785.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5008327905,0.0000000000,0.4991672095,0.9368498955,0.0000000000,0.0631501045,0.0631501045,0.4991672095,0.4360171051,1.0000000000,1.0000000000
16.7864000000,16786.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5302679169,0.0000000000,0.4697320831,0.9359517602,0.0000000000,0.0640482398,0.0640482398,0.4697320831,0.4056838434,1.0000000000,1.0000000000
16.7876000000,16787.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5577607607,0.0000000000,0.4422392393,0.9350247845,0.0000000000,0.0649752155,0.0649752155,0.4422392393,0.3772640238,1.0000000000,1.0000000000
16.7888000000,16788.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.5833765990,0.0000000000,0.4166234010,0.9340677789,0.0000000000,0.0659322211,0.0659322211,0.4166234010,0.3506911799,1.0000000000,1.0000000000
16.7900000000,16790.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6072009104,0.0000000000,0.3927990896,0.9330794930,0.0000000000,0.0669205070,0.0669205070,0.3927990896,0.3258785826,1.0000000000,1.0000000000
16.7912000000,16791.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6293314562,0.0000000000,0.3706685438,0.9320586121,0.0000000000,0.0679413879,0.0679413879,0.3706685438,0.3027271559,1.0000000000,1.0000000000
16.7924000000,16792.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6498723311,0.0000000000,0.3501276689,0.9310037532,0.0000000000,0.0689962468,0.0689962468,0.3501276689,0.2811314220,1.0000000000,1.0000000000
16.7936000000,16793.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6689296109,0.0000000000,0.3310703891,0.9299134604,0.0000000000,0.0700865396,0.0700865396,0.3310703891,0.2609838495,1.0000000000,1.0000000000
16.7948000000,16794.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.6866082617,0.0000000000,0.3133917383,0.9287862010,0.0000000000,0.0712137990,0.0712137990,0.3133917383,0.2421779393,1.0000000000,1.0000000000
16.7960000000,16796.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7030100240,0.0000000000,0.2969899760,0.9276203605,0.0000000000,0.0723796395,0.0723796395,0.2969899760,0.2246103364,1.0000000000,1.0000000000
16.7972000000,16797.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7182320338,0.0000000000,0.2817679662,0.9264142369,0.0000000000,0.0735857631,0.0735857631,0.2817679662,0.2081822030,1.0000000000,1.0000000000
16.7984000000,16798.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7323659925,0.0000000000,0.2676340075,0.9251660360,0.0000000000,0.0748339640,0.0748339640,0.2676340075,0.1928000435,1.0000000000,1.0000000000
16.7996000000,16799.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7454977357,0.0000000000,0.2545022643,0.9238738649,0.0000000000,0.0761261351,0.0761261351,0.2545022643,0.1783761291,1.0000000000,1.0000000000
16.8008000000,16800.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7577070877,0.0000000000,0.2422929123,0.9225357257,0.0000000000,0.0774642743,0.0774642743,0.2422929123,0.1648286380,1.0000000000,1.0000000000
16.8020000000,16802.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7690679136,0.0000000000,0.2309320864,0.9211495090,0.0000000000,0.0788504910,0.0788504910,0.2309320864,0.1520815954,1.0000000000,1.0000000000
16.8032000000,16803.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7796483046,0.0000000000,0.2203516954,0.9197129861,0.0000000000,0.0802870139,0.0802870139,0.2203516954,0.1400646815,1.0000000000,1.0000000000
16.8044000000,16804.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7895108489,0.0000000000,0.2104891511,0.9182238012,0.0000000000,0.0817761988,0.0817761988,0.2104891511,0.1287129523,1.0000000000,1.0000000000
16.8056000000,16805.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.7987129524,0.0000000000,0.2012870476,0.9166794631,0.0000000000,0.0833205369,0.0833205369,0.2012870476,0.1179665107,1.0000000000,1.0000000000
16.8068000000,16806.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8073071859,0.0000000000,0.1926928141,0.9150773361,0.0000000000,0.0849226639,0.0849226639,0.1926928141,0.1077701502,1.0000000000,1.0000000000
16.8080000000,16808.0000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8153416389,0.0000000000,0.1846583611,0.9134146299,0.0000000000,0.0865853701,0.0865853701,0.1846583611,0.0980729910,1.0000000000,1.0000000000
16.8092000000,16809.2000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8228602704,0.0000000000,0.1771397296,0.9116883889,0.0000000000,0.0883116111,0.0883116111,0.1771397296,0.0888281185,1.0000000000,1.0000000000
16.8104000000,16810.4000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8299032477,0.0000000000,0.1700967523,0.9098954814,0.0000000000,0.0901045186,0.0901045186,0.1700967523,0.0799922337,1.0000000000,1.0000000000
16.8116000000,16811.6000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8365072676,0.0000000000,0.1634927324,0.9080325867,0.0000000000,0.0919674133,0.0919674133,0.1634927324,0.0715253191,1.0000000000,1.0000000000
16.8128000000,16812.8000000000,5.0000000000,-5.0000000000,0.0000000000,169.0000000000,0.8427058586,0.0000000000,0.1572941414,0.9060961823,0.0000000000,0.0939038177,0.0939038177,0.1572941414,0.0633903236,1.0000000000,1.0000000000
