lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.4319,LCP,8.0,0.0,121,0.8843840580314069,0.0,0.11561594196859312,0.7689350475040682,-1.1102230246251565e-16,0.23106495249593195,0.23106495249593398,0.1156159419685928,0.11544901052734086,1.0,1.0
15.434800000000001,LCP,8.0,0.0,121,0.8936095704184692,0.0,0.10639042958153075,0.7873885782120752,0.0,0.2126114217879248,0.21261142178792922,0.1063904295815303,0.10622099220639847,1.0,1.0
15.4377,LCP,8.0,0.0,121,0.9017652137921848,0.0,0.09823478620781527,0.8039777602871339,0.0,0.19602223971286617,0.1960222397128625,0.09823478620781717,0.09778745350504724,1.0,1.0
15.4406,LCP,8.0,0.0,121,0.9089892639357005,-1.1102230246251565e-16,0.09101073606429964,0.8188366337274144,0.0,0.18116336627258556,0.18116336627258886,0.09101073606429957,0.09015263020828922,1.0,1.0
15.4435,LCP,8.0,0.0,121,0.9154013508988456,-1.1102230246251565e-16,0.08459864910115457,0.8321102252877998,0.0,0.16788977471220023,0.1678897747122014,0.08459864910115486,0.08329112561104683,1.0,1.0
15.4464,LCP,8.0,0.0,121,0.9211046045817559,0.0,0.07889539541824409,0.843943595171386,-1.1102230246251565e-16,0.1560564048286141,0.15605640482861285,0.07889539541824428,0.07716100941036877,1.0,1.0
15.449300000000001,LCP,8.0,0.0,121,0.9261877620619234,0.0,0.07381223793807655,0.8544751284052636,1.1102230246251565e-16,0.1455248715947363,0.14552487159473781,0.07381223793807598,0.07171263365666126,1.0,1.0
15.4522,LCP,8.0,0.0,121,0.9307271219558719,-2.220446049250313e-16,0.06927287804412828,0.8638327421496141,0.0,0.1361672578503859,0.13616725785038597,0.06927287804412882,0.06689437980625769,1.0,1.0
15.4551,LCP,8.0,0.0,121,0.934788296268243,-2.220446049250313e-16,0.06521170373175719,0.8721320146519052,-1.1102230246251565e-16,0.127867985348095,0.12786798534809637,0.06521170373175655,0.06265628161633918,1.0,1.0
15.458,LCP,8.0,0.0,121,0.9384277472994309,-1.1102230246251565e-16,0.06157225270056916,0.8794755236448923,-1.1102230246251565e-16,0.12052447635510777,0.12052447635510916,0.06157225270056975,0.05895222365454,1.0,1.0
15.4609,LCP,8.0,0.0,121,0.9416941171806708,1.1102230246251565e-16,0.05830588281932918,0.8859528998107445,-1.1102230246251565e-16,0.11404710018925551,0.11404710018925635,0.058305882819328594,0.05574121736992717,1.0,1.0
15.4638,LCP,8.0,0.0,121,0.9446293673861774,-1.1102230246251565e-16,0.055370632613822704,0.8916412598411703,0.0,0.10835874015882978,0.10835874015883042,0.05537063261382277,0.05298810754500771,1.0,1.0
15.466700000000001,LCP,8.0,0.0,121,0.9472697494215336,1.1102230246251565e-16,0.05273025057846623,0.89660579464374,0.0,0.10339420535625998,0.10339420535626014,0.0527302505784678,0.0506639547777939,1.0,1.0
15.4696,LCP,8.0,0.0,121,0.9496466284406045,-2.220446049250313e-16,0.05035337155939564,0.9009003627526477,-2.220446049250313e-16,0.09909963724735252,0.09909963724735325,0.05035337155939604,0.04874626568795761,1.0,1.0
15.4725,LCP,8.0,0.0,121,0.9517871803638256,1.1102230246251565e-16,0.048212819636174256,0.9045679865153554,-1.1102230246251565e-16,0.09543201348464467,0.09543201348464302,0.04821281963617392,0.04721919384846876,1.0,1.0
15.4754,LCP,8.0,0.0,121,0.9537149810903593,-1.1102230246251565e-16,0.046285018909640714,0.9076411763606658,1.1102230246251565e-16,0.09235882363933415,0.09235882363933488,0.04628501890964017,0.04607380472969417,1.0,1.0
15.4783,LCP,8.0,0.0,121,0.9554505041399248,-1.1102230246251565e-16,0.04454949586007526,0.9101420213786364,2.220446049250313e-16,0.08985797862136341,0.08985797862136269,0.04454949586007478,0.045308482761287426,1.0,1.0
15.481200000000001,LCP,8.0,0.0,121,0.95701154081367,-2.220446049250313e-16,0.04298845918633018,0.9120819856013218,1.1102230246251565e-16,0.08791801439867812,0.08791801439867453,0.04298845918633137,0.044929555212344346,1.0,1.0
15.4841,LCP,8.0,0.0,121,0.9584135548745895,-1.1102230246251565e-16,0.041586445125410605,0.913461340165362,-2.220446049250313e-16,0.08653865983463821,0.086538659834641,0.04158644512541033,0.044952214709230394,1.0,1.0
15.487,LCP,8.0,0.0,121,0.9596699818780614,0.0,0.04033001812193865,0.9142681418513381,0.0,0.08573185814866197,0.0857318581486644,0.0403300181219382,0.045401840026725745,1.0,1.0
15.4899,LCP,8.0,0.0,121,0.9607924816471085,1.1102230246251565e-16,0.03920751835289142,0.9144766367263673,-1.1102230246251565e-16,0.08552336327363284,0.08552336327363089,0.039207518352891,0.046315844920739466,1.0,1.0
15.4928,LCP,8.0,0.0,121,0.9617911509802273,-1.1102230246251565e-16,0.038208849019772805,0.9140449205049572,-2.220446049250313e-16,0.08595507949504298,0.08595507949504322,0.03820884901977489,0.047746230475270414,1.0,1.0
15.495700000000001,LCP,8.0,0.0,121,0.9626747024761946,-1.1102230246251565e-16,0.03732529752380556,0.9129116195255342,-2.220446049250313e-16,0.08708838047446602,0.08708838047446615,0.037325297523805256,0.04976308295066059,1.0,1.0
15.4986,LCP,8.0,0.0,121,0.9634506143393415,-1.1102230246251565e-16,0.03654938566065854,0.9109912602754047,0.0,0.08900873972459539,0.08900873972459215,0.03654938566065783,0.052459354063933615,1.0,1.0
15.5015,LCP,8.0,0.0,121,0.964125255161324,-1.1102230246251565e-16,0.035874744838676156,0.9081678608689414,1.1102230246251565e-16,0.09183213913105852,0.09183213913105706,0.035874744838675976,0.055957394292380905,1.0,1.0
15.5044,LCP,8.0,0.0,121,0.9647039869368024,0.0,0.03529601306319758,0.9042860924148302,0.0,0.0957139075851698,0.09571390758517248,0.035296013063197726,0.0604178945219749,1.0,1.0
15.5073,LCP,8.0,0.0,121,0.9651912489383995,-1.1102230246251565e-16,0.034808751061600654,0.8991391107554999,1.1102230246251565e-16,0.10086088924450003,0.10086088924450178,0.03480875106160114,0.06605213818290112,1.0,1.0
15.510200000000001,LCP,8.0,0.0,121,0.9655906245284275,-2.220446049250313e-16,0.034409375471572745,0.8924518510589898,-1.1102230246251565e-16,0.10754814894101027,0.10754814894100882,0.03440937547157242,0.07313877346943608,1.0,1.0
15.5131,LCP,8.0,0.0,121,0.9659048925045179,0.0,0.03409510749548205,0.8838582547233599,0.0,0.11614174527664015,0.11614174527663829,0.03409510749548164,0.08204663778115623,1.0,1.0
15.516,LCP,8.0,0.0,121,0.9661360641444301,0.0,0.03386393585556987,0.8728707328361902,-1.1102230246251565e-16,0.12712926716380987,0.12712926716380987,0.03386393585557042,0.09326533130824,1.0,1.0
15.5189,LCP,8.0,0.0,121,0.9662854067178515,0.0,0.03371459328214859,0.8588406731563322,1.1102230246251565e-16,0.14115932684366778,0.14115932684366558,0.03371459328214856,0.10744473356151699,1.0,1.0
15.5218,LCP,8.0,0.0,121,0.9663534538551566,-2.220446049250313e-16,0.033646546144843636,0.8409113255925049,1.1102230246251565e-16,0.159088674407495,0.15908867440749602,0.033646546144843026,0.12544212826265239,1.0,1.0
15.524700000000001,LCP,8.0,0.0,121,0.9663400027888489,-1.1102230246251565e-16,0.03365999721115119,0.8179723301097379,0.0,0.18202766989026212,0.18202766989026453,0.033659997211150115,0.14836767267911333,1.0,1.0
15.5276,LCP,8.0,0.0,121,0.9662440981000772,-1.1102230246251565e-16,0.03375590189992297,0.7886462848168485,-1.1102230246251565e-16,0.21135371518315163,0.21135371518315504,0.033755901899924216,0.17759781328323207,1.0,1.0
15.5305,LCP,8.0,0.0,121,0.9660640011917452,-2.220446049250313e-16,0.03393599880825499,0.7513880161254487,0.0,0.24861198387455136,0.24861198387455025,0.03393599880825517,0.21467598506629526,1.0,1.0
