wavelength_um,R_TE_with_mos2,T_TE_with_mos2,A_TE_with_mos2,R_TE_without_mos2,T_TE_without_mos2,A_TE_without_mos2,R_TM_with_mos2,T_TM_with_mos2,A_TM_with_mos2,R_TM_without_mos2,T_TM_without_mos2,A_TM_without_mos2
0.7311311311311312,0.6766639344933061,0.32271978907283533,0.0006162764338585869,0.6701336683523648,0.3298663316476822,-4.696243394164412e-14,0.6704737770010134,0.3288727259193663,0.0006534970796203132,0.663365542810564,0.3366344571894302,5.773159728050814e-15
0.7315315315315316,0.6764010321212801,0.32297992272397574,0.0006190451547441467,0.6698344499240243,0.33016555007597814,-2.4424906541753444e-15,0.6701877140654758,0.32915531335144144,0.0006569725830827267,0.6630413386355807,0.33695866136441593,3.3861802251067274e-15
0.731931931931932,0.676136597401703,0.3232415708043024,0.0006218317939946649,0.6695337702522745,0.3304662297477342,-8.659739592076221e-15,0.6699004541192153,0.3294390824494381,0.0006604634313466251,0.6627160527668664,0.3372839472331373,-3.7192471324942744e-15
0.7323323323323323,0.6758706328263999,0.3235047311288923,0.0006246360447078048,0.6692316310150686,0.33076836898497325,-4.1799896877137144e-14,0.6696119892023713,0.3297240418069997,0.0006639689906289825,0.6623896751391531,0.33761032486085085,-3.9968028886505635e-15
0.7327327327327328,0.6756031408665207,0.32376940152640804,0.0006274576070712246,0.6689280338825938,0.3310719661174284,-2.220446049250313e-14,0.6693223117214051,0.33001019961693556,0.0006674886616593323,0.6620621961165479,0.3379378038834516,4.440892098500626e-16
0.7331331331331332,0.6753341239728062,0.32403557983922837,0.0006302961879653957,0.6686229805173356,0.33137701948266857,-4.163336342344337e-15,0.6690314144323091,0.33029756369018715,0.0006710218775037857,0.6617336064732758,0.33826639352672494,-7.771561172376096e-16
0.7335335335335336,0.6750635845763379,0.32430326392273545,0.0006331515009266875,0.6683164725746407,0.3316835274253769,-1.7541523789077473e-14,0.6687392904242289,0.330586141474205,0.0006745681015661309,0.6614038973748807,0.33859610262511536,3.941291737419306e-15
0.7339339339339339,0.6747915250886432,0.32457245164530973,0.0006360232660471143,0.668008511702638,0.33199148829734465,1.73749903353837e-14,0.6684459331042464,0.33087594007010185,0.0006781268256517703,0.6610730603607451,0.3389269396392625,-7.605027718682322e-15
0.7343343343343344,0.6745179479019219,0.3248431408885936,0.0006389112094845051,0.6676990995422012,0.3323009004578135,-1.4710455076283324e-14,0.6681513361826718,0.33116696624902897,0.0006816975682992776,0.6607410873272032,0.3392589126728021,-5.2735593669694936e-15
0.7347347347347348,0.6742428553894448,0.32511532954682243,0.0006418150637327313,0.6673882377271837,0.3326117622728022,1.4099832412739488e-14,0.6678554936594321,0.331459226467514,0.00068527987305389,0.660407970511893,0.3395920294881062,7.771561172376096e-16
0.7351351351351352,0.6739662499058454,0.32538901552722466,0.0006447345669299276,0.6670759278845588,0.33292407211548053,-3.93574062229618e-14,0.6675583998109903,0.3317527268820233,0.000688873306986415,0.6600737024787321,0.3399262975212665,1.3877787807814457e-15
0.7355355355355355,0.6736881337877283,0.32566419674895364,0.000647669463318068,0.6667621716348029,0.333237828365163,3.4083846855992306e-14,0.6672600491780027,0.3320474733627093,0.0006924774592879657,0.6597382761037245,0.34026172389626946,6.050715484207103e-15
0.735935935935936,0.6734085093532406,0.32594087114450637,0.0006506195022530359,0.6664469705912827,0.3335530294087541,-3.674838211509268e-14,0.6669604365535944,0.332343471506494,0.0006960919399116028,0.6594016845614792,0.3405983154385198,9.992007221626409e-16
0.7363363363363364,0.6731273789031501,0.32621903665781665,0.000653584439033239,0.6661303263611831,0.3338696736388369,-1.9984014443252818e-14,0.6666595569721734,0.3326407266494374,0.0006997163783892257,0.6590639213123499,0.34093607868764125,8.826273045769994e-15
