lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.317,TE,55.0,65.0,61,0.8841272932755451,6.386058348795132e-11,0.11587270666059435,0.9488937168148723,5.668643332512602e-11,0.05110628312844123,0.05110628312844656,0.1158727066606059,0.06476642353214779,1.0,1.0
15.318,TE,55.0,65.0,61,0.8824841885077146,6.401112973009049e-11,0.11751581142827427,0.9486937806256744,5.6748605814505027e-11,0.05130621931757695,0.051306219317580726,0.1175158114282826,0.06620959211069355,1.0,1.0
15.319,TE,55.0,65.0,61,0.8807955600542937,6.41633413067666e-11,0.11920443988154295,0.9484915163552141,5.681100034848896e-11,0.051508483587974885,0.05150848358799076,0.11920443988155593,0.06769595629355218,1.0,1.0
15.32,TE,55.0,65.0,61,0.8790597461337852,6.431710719567718e-11,0.12094025380189766,0.9482868833371384,5.687372794938028e-11,0.051713116605987874,0.05171311660598976,0.12094025380189533,0.0692271371959079,1.0,1.0
15.321,TE,55.0,65.0,61,0.877275011720187,6.44725384191247e-11,0.1227249882153405,0.9480798400120969,5.693667759487653e-11,0.051920159930966436,0.05192015993096999,0.12272498821534472,0.07080482828437051,1.0,1.0
15.322,TE,55.0,65.0,61,0.8754395448510667,6.462963497710916e-11,0.12456045508430369,0.9478703439040015,5.69998492849777e-11,0.05212965603899866,0.05212965603900244,0.12456045508430835,0.07243079904530125,1.0,1.0
15.323,TE,55.0,65.0,61,0.8735514527342453,6.478850789193302e-11,0.1264485472009662,0.9476583515960472,5.706335404198626e-11,0.05234164834688948,0.052341648346897585,0.12644854720096788,0.07410689885406863,1.0,1.0
15.324,TE,55.0,65.0,61,0.871608757640323,6.494893511899136e-11,0.1283912422947281,0.9474438187056717,5.712696982129728e-11,0.052556181237201294,0.05255618123719452,0.128391242294721,0.07583506105753357,1.0,1.0
15.325,TE,55.0,65.0,61,0.8696093925712256,6.511113870288909e-11,0.13039060736366326,0.9472266998588635,5.719102968981815e-11,0.05277330008394543,0.052773300083949204,0.13039060736365826,0.07761730727971405,1.0,1.0
15.326,TE,55.0,65.0,61,0.8675511966918128,6.527522966592869e-11,0.13244880324291197,0.947006948663719,5.725531160294395e-11,0.05299305127902565,0.05299305127903553,0.13244880324291397,0.07945575196387644,1.0,1.0
15.327,TE,55.0,65.0,61,0.865431910510497,6.54407639189003e-11,0.1345680894240623,0.9467845176829758,5.731981556067467e-11,0.053215482259704405,0.053215482259687974,0.13456808942404574,0.08135260716437431,1.0,1.0
15.328,TE,55.0,65.0,61,0.8632491707987513,6.560829657331624e-11,0.1367508291356404,0.9465593584061023,5.738465258531278e-11,0.05344064153651307,0.05344064153650929,0.1367508291356433,0.08331018759913111,1.0,1.0
15.329,TE,55.0,65.0,61,0.8610005052325146,6.577738353996665e-11,0.13899949470170803,0.9463314212198931,5.7449822676858275e-11,0.05366857872265707,0.053668578722668836,0.1389994947017118,0.08533091597903919,1.0,1.0
15.33,TE,55.0,65.0,61,0.8586833267435452,6.594846890806139e-11,0.14131667319050634,0.9461006553787887,5.7515103790706235e-11,0.05389934456369616,0.05389934456369505,0.14131667319049457,0.08741732862681129,1.0,1.0
15.331,TE,55.0,65.0,61,0.8562949275652152,6.612121961069306e-11,0.1437050723686636,0.9458670089739148,5.7580828993764044e-11,0.054132990968504324,0.05413299096850077,0.14370507236866015,0.08957208140016282,1.0,1.0
15.332,TE,55.0,65.0,61,0.8538324729575565,6.62958576924666e-11,0.14616752697614765,0.9456304289010198,5.764688726372924e-11,0.05436957104133333,0.05436957104133855,0.14616752697615287,0.0917979559348091,1.0,1.0
15.333,TE,55.0,65.0,61,0.8512929945966703,6.647216110877707e-11,0.14870700533685755,0.9453908608277234,5.77130565559969e-11,0.054609139114563554,0.05460913911457521,0.1487070053368631,0.09409786622228233,1.0,1.0
15.334,TE,55.0,65.0,61,0.8486733836148577,6.665035190422941e-11,0.15132661631849198,0.9451482491595083,5.777966993747441e-11,0.05485175078271198,0.05485175078270965,0.1513266163184922,0.09647486553578233,1.0,1.0
15.335,TE,55.0,65.0,61,0.8459703832700536,6.683020803421869e-11,0.1540296166631162,0.9449025370046202,5.7846505363556844e-11,0.05509746293753326,0.0550974629375347,0.15402961666310644,0.0989321537255815,1.0,1.0
15.336,TE,55.0,65.0,61,0.8431805812377784,6.701195154334982e-11,0.15681941869520966,0.944653666137989,5.7913673856546666e-11,0.05534633380409737,0.05534633380410836,0.15681941869521543,0.1014730848911013,1.0,1.0
15.337,TE,55.0,65.0,61,0.8403004015020026,6.719547140932036e-11,0.15969959843080195,0.9444015769637009,5.7981175416443875e-11,0.05559842297831796,0.05559842297831974,0.1596995984308034,0.10410117545248221,1.0,1.0
15.338,TE,55.0,65.0,61,0.8373260958358798,6.738065660982784e-11,0.16267390409673954,0.9441462084766036,5.804901004324847e-11,0.05585379146534741,0.05585379146535285,0.16267390409674076,0.10682011263138669,1.0,1.0
15.339,TE,55.0,65.0,61,0.8342537348551649,6.756761816717471e-11,0.16574626507726753,0.943887498222352,5.811717773696046e-11,0.05611250171953086,0.05611250171953508,0.1657462650772794,0.10963376335773245,1.0,1.0
15.34,TE,55.0,65.0,61,0.8310791986328664,6.775624505905853e-11,0.16892080129937737,0.9436253822562739,5.8185456452974904e-11,0.05637461768554064,0.05637461768554153,0.16892080129937004,0.11254618361383584,1.0,1.0
15.341,TE,55.0,65.0,61,0.8277981668618587,6.794653728547928e-11,0.17220183307019477,0.9433597951010272,5.825429028050166e-11,0.05664020484071852,0.056640204840706754,0.17220183307018722,0.11556162822948801,1.0,1.0
15.342,TE,55.0,65.0,61,0.8244061085579345,6.813860586873943e-11,0.1755938913739269,0.9430906697024442,5.832334615263335e-11,0.0569093302392325,0.05690933023923039,0.175593891373926,0.1186845611346965,1.0,1.0
15.343,TE,55.0,65.0,61,0.8208982712949114,6.83321177419316e-11,0.17910172863675644,0.9428179373843398,5.839273509167242e-11,0.05718206255726743,0.05718206255726088,0.17910172863674667,0.12191966607949556,1.0,1.0
15.344,TE,55.0,65.0,61,0.8172696699677773,6.85272949496607e-11,0.18273032996369543,0.9425415278016108,5.846245709761888e-11,0.05745847213992672,0.057458472139948924,0.1827303299636981,0.1252718578237465,1.0,1.0
15.345,TE,55.0,65.0,61,0.8135150750832009,6.872391544732182e-11,0.18648492484807522,0.9422613688916931,5.853251217047273e-11,0.05773863104977439,0.057738631049768174,0.18648492484806256,0.12874629379830704,1.0,1.0
15.346,TE,55.0,65.0,61,0.8096290005847783,6.892186821261248e-11,0.19037099934629986,0.9419773868247104,5.860290031023396e-11,0.05802261311668666,0.05802261311668233,0.19037099934629154,0.13234838622961753,1.0,1.0
15.347,TE,55.0,65.0,61,0.8056056912199681,6.912126426783516e-11,0.19439430871091068,0.9416895059513933,5.867373253920505e-11,0.05831049398993293,0.05831049398992494,0.19439430871090924,0.13608381472098574,1.0,1.0
15.348,TE,55.0,65.0,61,0.8014391094722172,6.932177054608246e-11,0.19856089045846104,0.9413976487497445,5.874478681278106e-11,0.05860235119151069,0.058602351191505364,0.19856089045846348,0.13995853926695567,1.0,1.0
15.349,TE,55.0,65.0,61,0.7971229220793459,6.952349806965685e-11,0.20287707785113063,0.9411017357695836,5.881628517556692e-11,0.058898264171600156,0.05889826417158761,0.20287707785111864,0.14397881367954302,1.0,1.0
15.35,TE,55.0,65.0,61,0.7926504861829664,6.97262247939534e-11,0.20734951374730737,0.9408016855754884,5.888822762756263e-11,0.059198314365623395,0.05919831436563261,0.20734951374730748,0.14815119938167476,1.0,1.0
15.351,TE,55.0,65.0,61,0.7880148351536045,6.992983969666966e-11,0.21198516477646567,0.9404974146871855,5.896039212416326e-11,0.0595025852538541,0.05950258525385721,0.2119851647764669,0.15248257952260846,1.0,1.0
15.352,TE,55.0,65.0,61,0.7832086641629177,7.013400971089823e-11,0.2167913357669483,0.9401888375186094,5.903300070997375e-11,0.05981116242235762,0.05981116242236084,0.21679133576695542,0.15698017334458747,1.0,1.0
15.353,TE,55.0,65.0,61,0.7782243155855759,7.033884585894157e-11,0.22177568434408523,0.9398758663144212,5.910583134038916e-11,0.06012413362647295,0.060124133626490495,0.22177568434408235,0.16165155071759474,1.0,1.0
15.354,TE,55.0,65.0,61,0.7730537643388877,7.054412609619476e-11,0.22694623559056815,0.9395584110842222,5.917910606001442e-11,0.06044158885659867,0.06044158885659534,0.22694623559057092,0.1665046467339728,1.0,1.0
15.355,TE,55.0,65.0,61,0.7676886032898034,7.074940633344795e-11,0.23231139663944722,0.9392363795348614,5.925282486884953e-11,0.06076362040588579,0.06076362040588901,0.23231139663944766,0.1715477762335582,1.0,1.0
15.356,TE,55.0,65.0,61,0.7621200288983042,7.095468657070114e-11,0.2378799710307411,0.9389096769999155,5.932698776689449e-11,0.06109032294075756,0.061090322940746344,0.23787997103073233,0.17678964808999476,1.0,1.0
15.357,TE,55.0,65.0,61,0.7563388272901339,7.115952271874448e-11,0.24366117263870657,0.9385782063671056,5.940148373184684e-11,0.06142179357349287,0.06142179357348221,0.24366117263870612,0.18223937906522436,1.0,1.0
15.358,TE,55.0,65.0,61,0.7503353610038005,7.136369273297305e-11,0.2496646389248358,0.9382418680027188,5.947631276370657e-11,0.06175813193780488,0.061758131937813765,0.24966463892484003,0.18790650698702205,1.0,1.0
15.359,TE,55.0,65.0,61,0.7440995567019221,7.156697456878192e-11,0.25590044322651095,0.9379005596735445,5.95514748624737e-11,0.06209944026690406,0.06209944026689607,0.2559004432265114,0.1938010029596149,1.0,1.0
15.36,TE,55.0,65.0,61,0.7376208941923948,7.176870209235631e-11,0.26237910573583645,0.9375541764661605,5.96273030950556e-11,0.062445823474212236,0.06244582347418959,0.26237910573583056,0.19993328226164686,1.0,1.0
15.361,TE,55.0,65.0,61,0.7308883971753917,7.196876428139376e-11,0.26911160275263957,0.9372026107030226,5.970335337224242e-11,0.06279738923727407,0.06279738923727485,0.2691116027526319,0.20631421351536472,1.0,1.0
15.362,TE,55.0,65.0,61,0.7238906262069036,7.216660602438196e-11,0.2761093737209298,0.9368457518556023,5.977984773863909e-11,0.06315424808461789,0.06315424808462455,0.2761093737209386,0.21295512563630525,1.0,1.0
15.363,TE,55.0,65.0,61,0.7166156744617745,7.23616722098086e-11,0.2833843254658638,0.9364834864544238,5.985678619424561e-11,0.0635165134857194,0.06351651348572551,0.283384325465864,0.21986781198013827,1.0,1.0
15.364,TE,55.0,65.0,61,0.7090511669746028,7.255351874846383e-11,0.2909488329528437,0.9361156979959502,5.993416873906199e-11,0.06388430194411565,0.06388430194411299,0.29094883295285,0.2270645310087307,1.0,1.0
15.365,TE,55.0,65.0,61,0.7011842641643559,7.274159052883533e-11,0.29881573576290255,0.9357422668456854,6.001188435078575e-11,0.06425773309430272,0.06425773309429406,0.29881573576290643,0.2345580026686085,1.0,1.0
15.366,TE,55.0,65.0,61,0.6930016705762118,7.292488835020094e-11,0.30699832935086335,0.9353630701380462,6.009015507402182e-11,0.06463692980186364,0.06463692980185709,0.30699832935084626,0.24236139954900626,1.0,1.0
15.367,TE,55.0,65.0,61,0.6844896499285427,7.310296812335082e-11,0.31551034999835437,0.9349779816724131,6.016875886416528e-11,0.06502201826741816,0.0650220182674296,0.3155103499983791,0.2504883317309248,1.0,1.0
